date,fight_pk,fighter,kd,kds_received,method,pass,res,rev,round_finished,rounds,sig_reg_mixture,sig_reg_percent,sig_strike_attempts,sig_strike_landed,sig_strike_percent,sig_strikes_avoided,sig_strikes_received,strike_attempts,strike_landed,strike_percent,strikes_avoided,strikes_received,sub_attempts,td_attempts,td_landed,td_percent,tds_defended,tds_received,time,weight_class
2007-06-16,731,Eddie Sanchez,0,0,KO/TKO,1,W,NA,2,3,0.7127659574468085,0.6770186335403726,67,41,0.6119402985074627,14,36,94,68,0.723404255319149,14,62,0,2,1,0.5,0,1,00:32:00,Men_Heavyweight
2007-06-16,731,Colin Robinson,0,0,KO/TKO,0,L,NA,2,3,0.6578947368421053,0.7777777777777778,50,36,0.72,26,41,76,62,0.8157894736842105,26,68,2,1,1,1,1,1,00:32:00,Men_Heavyweight
2007-06-16,730,Dustin Hazelett,0,0,Submission,0,W,NA,1,3,1,0.5882352941176471,34,20,0.5882352941176471,21,7,34,20,0.5882352941176471,21,7,1,0,0,0,0,0,02:50:00,Men_Welterweight
2007-06-16,730,Stevie Lynch,0,0,Submission,0,L,NA,1,3,1,0.25,28,7,0.25,14,20,28,7,0.25,14,20,0,0,0,0,0,0,02:50:00,Men_Welterweight
2007-06-12,729,Spencer Fisher,0,0,Decision,0,W,NA,3,3,0.9958333333333333,0.3695198329853862,239,88,0.3682008368200837,210,76,240,89,0.37083333333333335,210,78,0,2,0,0,0,0,05:00:00,Men_Lightweight
2007-06-12,729,Sam Stout,0,0,Decision,0,L,NA,3,3,0.9930555555555556,0.2682926829268293,286,76,0.26573426573426573,151,88,288,78,0.2708333333333333,151,89,0,0,0,0,2,0,05:00:00,Men_Lightweight
2007-06-12,728,Jon Fitch,0,0,Submission,0,W,NA,2,3,0.4857142857142857,0.6923076923076923,34,18,0.5294117647058824,6,4,70,54,0.7714285714285715,6,5,1,1,0,0,2,2,01:07:00,Men_Welterweight
2007-06-12,728,Roan Carneiro,0,0,Submission,0,L,NA,2,3,0.9090909090909091,0.42857142857142855,10,4,0.4,16,18,11,5,0.45454545454545453,16,54,1,4,2,0.5,1,0,01:07:00,Men_Welterweight
2007-06-12,727,Drew McFedries,1,0,KO/TKO,0,W,NA,1,3,1,0.6,10,6,0.6,1,1,10,6,0.6,1,1,0,0,0,0,0,0,00:33:00,Men_Middleweight
2007-06-12,727,Jordan Radev,0,1,KO/TKO,0,L,NA,1,3,1,0.5,2,1,0.5,4,6,2,1,0.5,4,6,0,0,0,0,0,0,00:33:00,Men_Middleweight
2007-06-12,726,Thiago Tavares,0,0,Submission,0,W,NA,2,3,0.28125,0.7682926829268293,18,11,0.6111111111111112,4,0,64,52,0.8125,4,16,2,4,2,0.5,0,0,02:49:00,Men_Lightweight
2007-06-12,726,Jason Black,0,0,Submission,1,L,NA,2,3,0.2,0.6666666666666666,4,0,0,7,11,20,16,0.8,12,52,2,0,0,0,2,2,02:49:00,Men_Lightweight
2007-06-12,725,Forrest Petz,0,0,Decision,0,W,NA,3,3,1,0.14705882352941177,272,40,0.14705882352941177,76,45,272,40,0.14705882352941177,76,45,0,0,0,0,1,0,05:00:00,Men_Welterweight
2007-06-12,725,Luigi Fioravanti,0,0,Decision,0,L,NA,3,3,1,0.371900826446281,121,45,0.371900826446281,232,40,121,45,0.371900826446281,232,40,0,1,0,0,0,0,05:00:00,Men_Welterweight
2007-06-12,724,Tamdan McCrory,0,0,Submission,0,W,NA,2,3,0.7368421052631579,0.6363636363636364,14,8,0.5714285714285714,15,19,19,13,0.6842105263157895,15,29,2,5,2,0.4,0,0,02:04:00,Men_Welterweight
2007-06-12,724,Pete Spratt,0,0,Submission,1,L,NA,2,3,0.7727272727272727,0.6153846153846154,34,19,0.5588235294117647,6,8,44,29,0.6590909090909091,6,13,0,0,0,0,3,2,02:04:00,Men_Welterweight
2007-06-12,723,Gleison Tibau,0,0,Submission,1,W,NA,1,3,0.8333333333333334,0.6363636363636364,5,3,0.6,4,0,6,4,0.6666666666666666,4,1,1,0,0,0,0,1,01:52:00,Men_Lightweight
2007-06-12,723,Jeff Cox,0,0,Submission,0,L,NA,1,3,0.8,0.1111111111111111,4,0,0,2,3,5,1,0.2,2,4,0,1,1,1,0,0,01:52:00,Men_Lightweight
2007-06-12,722,Anthony Johnson,1,0,KO/TKO,0,W,NA,1,3,1,0.42857142857142855,7,3,0.42857142857142855,7,2,7,3,0.42857142857142855,7,2,0,0,0,0,0,0,00:13:00,Men_Welterweight
2007-06-12,722,Chad Reiner,0,1,KO/TKO,0,L,NA,1,3,1,0.2222222222222222,9,2,0.2222222222222222,4,3,9,2,0.2222222222222222,4,3,0,0,0,0,0,0,00:13:00,Men_Welterweight
2007-06-12,721,Nate Mohr,0,1,Decision,0,W,NA,3,3,0.9893048128342246,0.3790322580645161,185,70,0.3783783783783784,100,28,187,71,0.37967914438502676,100,28,0,0,0,0,1,0,05:00:00,Men_Lightweight
2007-06-12,721,Luke Caudillo,1,0,Decision,0,L,NA,3,3,1,0.21875,128,28,0.21875,115,70,128,28,0.21875,116,71,0,1,0,0,0,0,05:00:00,Men_Lightweight
2007-05-26,720,Quinton Jackson,1,0,KO/TKO,0,W,NA,1,5,1,0.75,8,6,0.75,7,4,8,6,0.75,7,4,0,0,0,0,0,0,01:53:00,Men_Heavyweight
2007-05-26,720,Chuck Liddell,0,1,KO/TKO,0,L,NA,1,5,1,0.36363636363636365,11,4,0.36363636363636365,2,6,11,4,0.36363636363636365,2,6,0,0,0,0,0,0,01:53:00,Men_Heavyweight
2007-05-26,719,Karo Parisyan,0,0,Decision,0,W,NA,3,3,0.9692307692307692,0.4375,126,54,0.42857142857142855,75,16,130,58,0.4461538461538462,76,20,0,7,2,0.2857142857142857,10,2,05:00:00,Men_Welterweight
2007-05-26,719,Joshua Burkman,0,0,Decision,0,L,NA,3,3,0.9479166666666666,0.1925133689839572,91,16,0.17582417582417584,72,54,96,20,0.20833333333333334,72,58,0,12,2,0.16666666666666666,5,2,05:00:00,Men_Welterweight
2007-05-26,718,Terry Martin,0,0,KO/TKO,0,W,NA,1,3,1,0.35,20,7,0.35,4,5,20,7,0.35,4,5,0,3,1,0.3333333333333333,0,0,02:04:00,Men_Middleweight
2007-05-26,718,Ivan Salaverry,0,0,KO/TKO,0,L,NA,1,3,1,0.5555555555555556,9,5,0.5555555555555556,13,7,9,5,0.5555555555555556,13,7,0,0,0,0,2,1,02:04:00,Men_Middleweight
2007-05-26,717,Houston Alexander,2,0,KO/TKO,0,W,NA,1,3,1,0.85,20,17,0.85,3,5,20,17,0.85,3,6,0,0,0,0,0,0,00:48:00,Men_Heavyweight
2007-05-26,717,Keith Jardine,0,2,KO/TKO,0,L,NA,1,3,0.8888888888888888,0.6470588235294118,8,5,0.625,3,17,9,6,0.6666666666666666,3,17,0,0,0,0,0,0,00:48:00,Men_Heavyweight
2007-05-26,716,Kalib Starnes,0,0,Decision,1,W,NA,3,3,0.6220472440944882,0.6650485436893204,79,47,0.5949367088607594,91,44,127,90,0.7086614173228346,99,149,0,3,2,0.6666666666666666,0,0,05:00:00,Men_Middleweight
2007-05-26,716,Chris Leben,0,0,Decision,0,L,NA,3,3,0.5443548387096774,0.5039164490861618,135,44,0.32592592592592595,32,47,248,149,0.6008064516129032,37,90,0,0,0,0,1,2,05:00:00,Men_Middleweight
2007-05-26,715,Thiago Silva,0,0,KO/TKO,0,W,NA,1,3,1,1,1,1,1,1,3,1,1,1,1,4,0,2,1,0.5,0,0,01:06:00,Men_Heavyweight
2007-05-26,715,James Irvin,0,0,KO/TKO,0,L,NA,1,3,0.8,0.7777777777777778,4,3,0.75,0,1,5,4,0.8,0,1,1,0,0,0,1,1,01:06:00,Men_Heavyweight
2007-05-26,714,Alan Belcher,0,0,Submission,0,W,NA,1,3,1,0,2,0,0,0,1,2,0,0,0,1,1,0,0,0,1,0,00:53:00,Men_Heavyweight
2007-05-26,714,Sean Salmon,0,0,Submission,0,L,NA,1,3,1,1,1,1,1,2,0,1,1,1,2,0,0,1,0,0,0,0,00:53:00,Men_Heavyweight
2007-05-26,713,Din Thomas,0,0,Submission,0,W,NA,2,3,0.5692307692307692,0.4411764705882353,37,10,0.2702702702702703,28,7,65,35,0.5384615384615384,29,19,2,2,1,0.5,0,0,02:44:00,Men_Lightweight
2007-05-26,713,Jeremy Stephens,0,0,Submission,1,L,NA,2,3,0.7291666666666666,0.3132530120481928,35,7,0.2,27,10,48,19,0.3958333333333333,30,35,0,0,0,0,1,1,02:44:00,Men_Lightweight
2007-05-26,712,Wilson Gouveia,1,0,Submission,0,W,NA,1,3,0.7380952380952381,0.6438356164383562,31,18,0.5806451612903226,6,1,42,29,0.6904761904761905,6,1,1,0,0,0,4,0,03:06:00,Men_Heavyweight
2007-05-26,712,Carmelo Marrero,0,1,Submission,0,L,NA,1,3,1,0.14285714285714285,7,1,0.14285714285714285,13,18,7,1,0.14285714285714285,13,29,0,4,0,0,0,0,03:06:00,Men_Heavyweight
2007-04-21,711,Gabriel Gonzaga,1,0,KO/TKO,0,W,NA,1,3,0.7931034482758621,0.4807692307692308,46,19,0.41304347826086957,2,1,58,31,0.5344827586206896,2,4,0,1,1,1,0,0,04:51:00,Men_Heavyweight
2007-04-21,711,Mirko Filipovic,0,1,KO/TKO,0,L,NA,1,3,0.5,0.5555555555555556,3,1,0.3333333333333333,27,19,6,4,0.6666666666666666,27,31,0,0,0,0,0,1,04:51:00,Men_Heavyweight
2007-04-21,710,Andrei Arlovski,1,0,Decision,0,W,NA,3,3,0.9529411764705882,0.3493975903614458,81,28,0.345679012345679,55,23,85,30,0.35294117647058826,57,26,0,0,0,0,3,0,05:00:00,Men_Heavyweight
2007-04-21,710,Fabricio Werdum,0,1,Decision,0,L,NA,3,3,0.9397590361445783,0.30434782608695654,78,23,0.2948717948717949,53,28,83,26,0.3132530120481928,55,30,0,3,0,0,0,0,05:00:00,Men_Heavyweight
2007-04-21,709,Michael Bisping,0,1,KO/TKO,1,W,NA,2,3,0.5347222222222222,0.5746606334841629,77,36,0.4675324675324675,12,8,144,91,0.6319444444444444,14,20,0,1,1,1,0,0,01:40:00,Men_Heavyweight
2007-04-21,709,Elvis Sinosic,1,0,KO/TKO,0,L,NA,2,3,0.5882352941176471,0.5185185185185185,20,8,0.4,41,36,34,20,0.5882352941176471,53,91,2,0,0,0,0,1,01:40:00,Men_Heavyweight
2007-04-21,708,Lyoto Machida,1,0,Decision,0,W,NA,3,3,0.8782608695652174,0.6805555555555556,101,67,0.6633663366336634,38,8,115,80,0.6956521739130435,39,20,1,0,0,0,1,0,05:00:00,Men_Heavyweight
2007-04-21,708,David Heath,0,1,Decision,0,L,NA,3,3,0.7796610169491526,0.26666666666666666,46,8,0.17391304347826086,34,67,59,20,0.3389830508474576,35,80,0,1,0,0,0,0,05:00:00,Men_Heavyweight
2007-04-21,707,Cheick Kongo,0,0,Decision,1,W,NA,3,3,0.7635135135135135,0.6168582375478927,113,64,0.5663716814159292,11,13,148,97,0.6554054054054054,17,86,1,0,0,0,6,6,05:00:00,Men_Heavyweight
2007-04-21,707,Assuerio Silva,0,0,Decision,0,L,NA,3,3,0.23300970873786409,0.7795275590551181,24,13,0.5416666666666666,49,64,103,86,0.8349514563106796,51,97,0,12,6,0.5,0,0,05:00:00,Men_Heavyweight
2007-04-21,706,Terry Etim,0,0,Submission,0,W,NA,1,3,0.45,0.7241379310344828,9,5,0.5555555555555556,12,26,20,16,0.8,15,45,3,0,0,0,0,1,04:48:00,Men_Lightweight
2007-04-21,706,Matt Grice,0,0,Submission,0,L,NA,1,3,0.6333333333333333,0.7244897959183674,38,26,0.6842105263157895,4,5,60,45,0.75,4,16,0,1,1,1,0,0,04:48:00,Men_Lightweight
2007-04-21,705,Junior Assuncao,1,0,Submission,0,W,NA,2,3,0.5833333333333334,0.6616541353383458,49,29,0.5918367346938775,12,12,84,59,0.7023809523809523,13,23,2,1,0,0,4,0,01:55:00,Men_Lightweight
2007-04-21,705,David Lee,0,1,Submission,0,L,NA,2,3,0.6666666666666666,0.5833333333333334,24,12,0.5,20,29,36,23,0.6388888888888888,25,59,0,4,0,0,1,0,01:55:00,Men_Lightweight
2007-04-21,704,Alessio Sakara,0,0,KO/TKO,0,W,NA,1,3,1,0.2608695652173913,23,6,0.2608695652173913,10,0,23,6,0.2608695652173913,10,0,0,0,0,0,4,0,01:44:00,Men_Heavyweight
2007-04-21,704,Victor Valimaki,0,0,KO/TKO,0,L,NA,1,3,1,0,10,0,0,17,6,10,0,0,17,6,0,4,0,0,0,0,01:44:00,Men_Heavyweight
2007-04-21,703,Jess Liaudin,0,0,Submission,0,W,NA,1,3,1,0.2,5,1,0.2,1,2,5,1,0.2,1,4,1,0,0,0,0,1,01:21:00,Men_Welterweight
2007-04-21,703,Dennis Siver,0,0,Submission,0,L,NA,1,3,0.6,0.75,3,2,0.6666666666666666,4,1,5,4,0.8,4,1,0,1,1,1,0,0,01:21:00,Men_Welterweight
2007-04-21,702,Paul Taylor,1,0,KO/TKO,0,W,NA,3,3,0.99,0.3969849246231156,198,78,0.3939393939393939,96,46,200,80,0.4,96,46,0,0,0,0,5,0,00:37:00,Men_Welterweight
2007-04-21,702,Edilberto de Oliveira,0,1,KO/TKO,0,L,NA,3,3,1,0.323943661971831,142,46,0.323943661971831,120,78,142,46,0.323943661971831,120,80,0,5,0,0,0,0,00:37:00,Men_Welterweight
2007-04-07,701,Matt Serra,2,0,KO/TKO,0,W,NA,1,5,1,0.5,40,20,0.5,17,6,40,20,0.5,17,6,0,0,0,0,1,0,03:25:00,Men_Welterweight
2007-04-07,701,Georges St-Pierre,0,2,KO/TKO,0,L,NA,1,5,1,0.2608695652173913,23,6,0.2608695652173913,20,20,23,6,0.2608695652173913,20,20,0,1,0,0,0,0,03:25:00,Men_Welterweight
2007-04-07,700,Josh Koscheck,0,0,Decision,0,W,NA,3,3,0.9747899159663865,0.2680851063829787,116,30,0.25862068965517243,104,12,119,33,0.2773109243697479,104,12,0,1,1,1,0,0,05:00:00,Men_Welterweight
2007-04-07,700,Diego Sanchez,0,0,Decision,1,L,NA,3,3,1,0.10344827586206896,116,12,0.10344827586206896,86,30,116,12,0.10344827586206896,86,33,0,0,0,0,0,1,05:00:00,Men_Welterweight
2007-04-07,699,Roger Huerta,0,0,Decision,1,W,NA,3,3,0.6866666666666666,0.4683794466403162,206,85,0.41262135922330095,60,29,300,152,0.5066666666666667,76,58,0,7,6,0.8571428571428571,1,0,05:00:00,Men_Lightweight
2007-04-07,699,Leonard Garcia,0,0,Decision,2,L,NA,3,3,0.664179104477612,0.3901345291479821,89,29,0.3258426966292135,121,85,134,58,0.43283582089552236,148,152,2,1,0,0,1,6,05:00:00,Men_Lightweight
2007-04-07,698,Yushin Okami,0,0,Decision,0,W,NA,3,3,0.3235294117647059,0.6977777777777778,55,28,0.509090909090909,71,28,170,129,0.7588235294117647,73,48,2,9,4,0.4444444444444444,0,0,05:00:00,Men_Middleweight
2007-04-07,698,Mike Swick,0,0,Decision,1,L,NA,3,3,0.8181818181818182,0.34545454545454546,99,28,0.2828282828282828,27,28,121,48,0.39669421487603307,41,129,0,0,0,0,5,4,05:00:00,Men_Middleweight
2007-04-07,697,Kendall Grove,0,0,Submission,0,W,NA,2,3,0.578125,0.6732673267326733,74,41,0.5540540540540541,5,8,128,95,0.7421875,5,10,2,1,1,1,6,1,04:42:00,Men_Middleweight
2007-04-07,697,Alan Belcher,0,0,Submission,0,L,NA,2,3,0.8666666666666667,0.6428571428571429,13,8,0.6153846153846154,33,41,15,10,0.6666666666666666,33,95,0,7,1,0.14285714285714285,0,1,04:42:00,Men_Middleweight
2007-04-07,696,Heath Herring,2,0,Decision,2,W,NA,3,3,0.5301724137931034,0.6394366197183099,123,64,0.5203252032520326,33,19,232,163,0.7025862068965517,39,35,0,1,1,1,1,1,05:00:00,Men_Heavyweight
2007-04-07,696,Brad Imes,0,2,Decision,0,L,NA,3,3,0.7027027027027027,0.42857142857142855,52,19,0.36538461538461536,59,64,74,35,0.47297297297297297,69,163,2,2,1,0.5,0,1,05:00:00,Men_Heavyweight
2007-04-07,695,Thales Leites,0,0,Decision,0,W,NA,3,3,0.5419354838709678,0.7573221757322176,84,56,0.6666666666666666,11,3,155,125,0.8064516129032258,11,14,4,8,3,0.375,0,0,05:00:00,Men_Middleweight
2007-04-07,695,Pete Sell,0,0,Decision,0,L,NA,3,3,0.56,0.4358974358974359,14,3,0.21428571428571427,28,56,25,14,0.56,30,125,2,0,0,0,5,3,05:00:00,Men_Middleweight
2007-04-07,694,Marcus Davis,0,0,Submission,0,W,NA,2,3,0.625,0.46153846153846156,20,6,0.3,14,7,32,18,0.5625,14,15,1,3,3,1,0,0,02:57:00,Men_Welterweight
2007-04-07,694,Pete Spratt,0,0,Submission,1,L,NA,2,3,0.7241379310344828,0.44,21,7,0.3333333333333333,14,6,29,15,0.5172413793103449,14,18,0,0,0,0,0,3,02:57:00,Men_Welterweight
2007-04-07,693,Luke Cummo,1,0,KO/TKO,0,W,NA,2,3,0.9468085106382979,0.4426229508196721,89,38,0.42696629213483145,46,9,94,43,0.4574468085106383,46,15,0,1,0,0,3,1,02:45:00,Men_Welterweight
2007-04-07,693,Josh Haynes,0,1,KO/TKO,0,L,NA,2,3,0.9016393442622951,0.20689655172413793,55,9,0.16363636363636364,51,38,61,15,0.2459016393442623,51,43,0,4,1,0.25,1,0,02:45:00,Men_Welterweight
2007-04-05,692,Joe Stevenson,0,0,Submission,0,W,NA,1,3,1,0.6666666666666666,3,2,0.6666666666666666,6,1,3,2,0.6666666666666666,6,1,1,1,1,1,0,0,00:27:00,Men_Lightweight
2007-04-05,692,Melvin Guillard,0,0,Submission,0,L,NA,1,3,1,0.14285714285714285,7,1,0.14285714285714285,1,2,7,1,0.14285714285714285,1,2,0,0,0,0,0,1,00:27:00,Men_Lightweight
2007-04-05,691,Justin McCully,0,0,Decision,0,W,NA,3,3,0.3333333333333333,0.63125,40,21,0.525,9,26,120,80,0.6666666666666666,11,50,0,5,3,0.6,0,0,05:00:00,Men_Heavyweight
2007-04-05,691,Antoni Hardonk,0,0,Decision,0,L,NA,3,3,0.5737704918032787,0.7916666666666666,35,26,0.7428571428571429,19,21,61,50,0.819672131147541,40,80,1,0,0,0,2,3,05:00:00,Men_Heavyweight
2007-04-05,690,Kenny Florian,0,0,Submission,0,W,NA,3,3,0.5454545454545454,0.6470588235294118,72,38,0.5277777777777778,30,6,132,94,0.7121212121212122,30,28,1,1,1,1,9,1,03:57:00,Men_Lightweight
2007-04-05,690,Dokonjonosuke Mishima,0,0,Submission,0,L,NA,3,3,0.6206896551724138,0.3617021276595745,36,6,0.16666666666666666,34,38,58,28,0.4827586206896552,38,94,2,10,1,0.1,0,1,03:57:00,Men_Lightweight
2007-04-05,689,Wilson Gouveia,0,0,Submission,0,W,NA,2,3,0.6610169491525424,0.5510204081632653,39,17,0.4358974358974359,22,8,59,37,0.6271186440677966,22,26,1,1,1,1,0,1,00:39:00,Men_Heavyweight
2007-04-05,689,Seth Petruzelli,0,0,Submission,0,L,NA,2,3,0.625,0.4358974358974359,30,8,0.26666666666666666,22,17,48,26,0.5416666666666666,22,37,0,1,1,1,0,1,00:39:00,Men_Heavyweight
2007-04-05,688,Drew Fickett,0,0,Decision,0,W,NA,3,3,0.7219917012448133,0.5084337349397591,174,79,0.4540229885057471,56,32,241,132,0.5477178423236515,69,49,0,5,2,0.4,0,2,05:00:00,Men_Welterweight
2007-04-05,688,Keita Nakamura,0,0,Decision,1,L,NA,3,3,0.7457627118644068,0.3932038834951456,88,32,0.36363636363636365,95,79,118,49,0.4152542372881356,109,132,0,2,2,1,3,2,05:00:00,Men_Welterweight
2007-04-05,687,Kurt Pellegrino,0,0,Submission,0,W,NA,1,3,0.5833333333333334,0.6842105263157895,7,4,0.5714285714285714,5,6,12,9,0.75,5,16,1,2,1,0.5,0,0,02:58:00,Men_Lightweight
2007-04-05,687,Nate Mohr,0,0,Submission,0,L,NA,1,3,0.5238095238095238,0.6875,11,6,0.5454545454545454,3,4,21,16,0.7619047619047619,3,9,0,0,0,0,1,1,02:58:00,Men_Lightweight
2007-04-05,686,Kuniyoshi Hironaka,0,0,Decision,0,W,NA,3,3,0.32608695652173914,0.7704918032786885,45,26,0.5777777777777777,28,7,138,115,0.8333333333333334,28,26,1,12,5,0.4166666666666667,0,0,05:00:00,Men_Welterweight
2007-04-05,686,Forrest Petz,0,0,Decision,1,L,NA,3,3,0.6481481481481481,0.3707865168539326,35,7,0.2,19,26,54,26,0.48148148148148145,23,115,0,0,0,0,7,5,05:00:00,Men_Welterweight
2007-04-05,685,Roan Carneiro,0,0,Decision,0,W,NA,3,3,0.4675324675324675,0.7168141592920354,36,22,0.6111111111111112,18,9,77,59,0.7662337662337663,18,59,4,8,7,0.875,0,0,05:00:00,Men_Welterweight
2007-04-05,685,Rich Clementi,0,0,Decision,0,L,NA,3,3,0.35064935064935066,0.6538461538461539,27,9,0.3333333333333333,14,22,77,59,0.7662337662337663,18,59,0,0,0,0,1,7,05:00:00,Men_Welterweight
2007-04-05,684,Thiago Tavares,0,0,Decision,1,W,NA,3,3,0.16,0.8866995073891626,28,21,0.75,18,12,175,159,0.9085714285714286,22,72,2,6,4,0.6666666666666666,1,1,05:00:00,Men_Lightweight
2007-04-05,684,Naoyuki Kotani,0,0,Decision,3,L,NA,3,3,0.3191489361702128,0.6774193548387096,30,12,0.4,7,21,94,72,0.7659574468085106,16,159,1,2,1,0.5,2,4,05:00:00,Men_Lightweight
2007-03-03,683,Randy Couture,1,0,Decision,0,W,NA,5,5,0.6731707317073171,0.6151603498542274,138,73,0.5289855072463768,81,25,205,138,0.6731707317073171,84,39,0,10,7,0.7,0,0,05:00:00,Men_Heavyweight
2007-03-03,683,Tim Sylvia,0,1,Decision,0,L,NA,5,5,0.8617886178861789,0.2794759825327511,106,25,0.2358490566037736,65,73,123,39,0.3170731707317073,67,138,0,0,0,0,3,7,05:00:00,Men_Heavyweight
2007-03-03,682,Martin Kampmann,0,1,Submission,0,W,NA,1,3,0.6666666666666666,0.5625,32,15,0.46875,17,16,48,30,0.625,17,17,1,1,1,1,0,0,04:06:00,Men_Middleweight
2007-03-03,682,Drew McFedries,1,0,Submission,0,L,NA,1,3,0.9705882352941176,0.4925373134328358,33,16,0.48484848484848486,17,15,34,17,0.5,18,30,0,0,0,0,0,1,04:06:00,Men_Middleweight
2007-03-03,681,Rich Franklin,0,0,KO/TKO,1,W,NA,2,3,0.8640776699029126,0.5833333333333334,89,49,0.550561797752809,11,16,103,63,0.6116504854368932,11,27,0,1,1,1,10,1,05:00:00,Men_Middleweight
2007-03-03,681,Jason MacDonald,0,0,KO/TKO,0,L,NA,2,3,0.7105263157894737,0.6615384615384615,27,16,0.5925925925925926,40,49,38,27,0.7105263157894737,40,63,0,11,1,0.09090909090909091,0,1,05:00:00,Men_Middleweight
2007-03-03,680,Matt Hughes,0,0,Decision,1,W,NA,3,3,0.3088235294117647,0.8202247191011236,21,13,0.6190476190476191,11,5,68,60,0.8823529411764706,11,44,3,3,2,0.6666666666666666,0,0,05:00:00,Men_Welterweight
2007-03-03,680,Chris Lytle,0,0,Decision,1,L,NA,3,3,0.2909090909090909,0.6901408450704225,16,5,0.3125,8,13,55,44,0.8,8,60,3,0,0,0,1,2,05:00:00,Men_Welterweight
2007-03-03,679,Jason Lambert,2,0,KO/TKO,0,W,NA,2,3,0.35294117647058826,0.7217391304347827,30,19,0.6333333333333333,17,5,85,64,0.7529411764705882,18,23,0,2,2,1,0,1,03:36:00,Men_Heavyweight
2007-03-03,679,Renato Sobral,0,2,KO/TKO,0,L,NA,2,3,0.5365853658536586,0.4444444444444444,22,5,0.22727272727272727,11,19,41,23,0.5609756097560976,21,64,1,1,1,1,0,2,03:36:00,Men_Heavyweight
2007-03-03,678,Matt Hamill,0,0,KO/TKO,0,W,NA,1,3,0.7205882352941176,0.6324786324786325,49,29,0.5918367346938775,21,11,68,45,0.6617647058823529,21,15,0,1,0,0,4,0,04:00:00,Men_Heavyweight
2007-03-03,678,Rex Holman,0,0,KO/TKO,0,L,NA,1,3,0.8888888888888888,0.38235294117647056,32,11,0.34375,20,29,36,15,0.4166666666666667,23,45,0,4,0,0,1,0,04:00:00,Men_Heavyweight
2007-03-03,677,Jon Fitch,0,0,Submission,0,W,NA,2,3,0.45161290322580644,0.6518518518518519,42,19,0.4523809523809524,11,14,93,69,0.7419354838709677,11,21,2,7,2,0.2857142857142857,0,0,03:05:00,Men_Welterweight
2007-03-03,677,Luigi Fioravanti,0,0,Submission,0,L,NA,2,3,0.78125,0.6140350877192983,25,14,0.56,23,19,32,21,0.65625,24,69,0,0,0,0,5,2,03:05:00,Men_Welterweight
2007-03-03,676,Gleison Tibau,0,0,Decision,0,W,NA,3,3,0.47701149425287354,0.5758754863813229,83,36,0.43373493975903615,30,12,174,112,0.6436781609195402,35,116,1,6,5,0.8333333333333334,0,0,05:00:00,Men_Lightweight
2007-03-03,676,Jason Dent,0,0,Decision,0,L,NA,3,3,0.2781456953642384,0.6632124352331606,42,12,0.2857142857142857,47,36,151,116,0.7682119205298014,62,112,0,0,0,0,1,5,05:00:00,Men_Lightweight
2007-03-03,675,Jamie Varner,0,0,Submission,0,W,NA,1,3,0.8125,0.5862068965517241,13,7,0.5384615384615384,2,0,16,10,0.625,2,1,2,1,1,1,0,0,01:34:00,Men_Lightweight
2007-03-03,675,Jason Gilliam,0,0,Submission,0,L,NA,1,3,0.6666666666666666,0.2,2,0,0,6,7,3,1,0.3333333333333333,6,10,0,0,0,0,0,1,01:34:00,Men_Lightweight
2007-02-03,674,Anderson Silva,0,0,Submission,1,W,NA,2,3,0.3333333333333333,0.8409090909090909,11,9,0.8181818181818182,8,8,33,28,0.8484848484848485,8,14,2,0,0,0,2,3,02:11:00,Men_Middleweight
2007-02-03,674,Travis Lutter,0,0,Submission,0,L,NA,2,3,0.7272727272727273,0.5789473684210527,16,8,0.5,2,9,22,14,0.6363636363636364,5,28,0,5,3,0.6,0,0,02:11:00,Men_Middleweight
2007-02-03,673,Mirko Filipovic,1,0,KO/TKO,0,W,NA,1,3,0.7647058823529411,0.5777777777777777,39,20,0.5128205128205128,35,5,51,32,0.6274509803921569,35,5,0,0,0,0,0,0,04:33:00,Men_Heavyweight
2007-02-03,673,Eddie Sanchez,0,1,KO/TKO,0,L,NA,1,3,1,0.125,40,5,0.125,19,20,40,5,0.125,19,32,0,0,0,0,0,0,04:33:00,Men_Heavyweight
2007-02-03,672,Roger Huerta,0,0,KO/TKO,0,W,NA,1,3,1,0.7222222222222222,18,13,0.7222222222222222,1,1,18,13,0.7222222222222222,1,1,0,1,1,1,0,0,00:19:00,Men_Lightweight
2007-02-03,672,John Halverson,0,0,KO/TKO,0,L,NA,1,3,1,0.5,2,1,0.5,5,13,2,1,0.5,5,13,0,0,0,0,0,1,00:19:00,Men_Lightweight
2007-02-03,671,Quinton Jackson,1,0,KO/TKO,0,W,NA,2,3,0.8809523809523809,0.6329113924050633,74,45,0.6081081081081081,39,15,84,55,0.6547619047619048,39,25,0,1,0,0,1,0,03:49:00,Men_Heavyweight
2007-02-03,671,Marvin Eastman,0,1,KO/TKO,0,L,NA,2,3,0.84375,0.3389830508474576,54,15,0.2777777777777778,29,45,64,25,0.390625,29,55,0,1,0,0,1,0,03:49:00,Men_Heavyweight
2007-02-03,670,Patrick Cote,0,0,Decision,0,W,NA,3,3,0.9148936170212766,0.6,86,50,0.5813953488372093,56,34,94,58,0.6170212765957447,56,35,0,3,1,0.3333333333333333,3,0,05:00:00,Men_Middleweight
