UFC_Page,cards,date,fights,fighter_1_Fighter,fighter_1_KD,fighter_1_Sig_Strike_Landed,fighter_1_Sig_Strike_Attempts,fighter_1_Sig_Strike_Percent,fighter_1_Strike_Landed,fighter_1_Strike_Attempts,fighter_1_TD_Landed,fighter_1_TD_Attempts,fighter_1_TD_Percent,fighter_1_Sub_Attempts,fighter_1_Pass,fighter_1_Rev,fighter_2_Fighter,fighter_2_KD,fighter_2_Sig_Strike_Landed,fighter_2_Sig_Strike_Attempts,fighter_2_Sig_Strike_Percent,fighter_2_Strike_Landed,fighter_2_Strike_Attempts,fighter_2_TD_Landed,fighter_2_TD_Attempts,fighter_2_TD_Percent,fighter_2_Sub_Attempts,fighter_2_Pass,fighter_2_Rev,method,round_finished,time,time_format,referee,fighter_1_res,fighter_2_res,weight_class
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/74fefd43f073cd2f,"December 21, 2019",http://ufcstats.com/fight-details/60e1b3ac3182f5b3,Miranda Granger,0,4,8,0.5,5,9,0,0,NA,0,0,NA,Amanda Lemos,0,8,12,0.66,14,18,1,1,1,1,0,NA,Submission,1,3:43,3 Rnd (5-5-5),Greg Kleynjans,L,W,Women's Strawweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/74fefd43f073cd2f,"December 21, 2019",http://ufcstats.com/fight-details/15aa55a91cf848cf,Heili Alateng,0,47,131,0.35000000000000003,72,160,4,13,0.3,0,0,NA,Ryan Benoit,0,68,128,0.53,84,145,0,1,0,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Thomas Fan,W,L,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",http://ufcstats.com/fight-details/82177c0f91d9618a,Kamaru Usman,2,175,360,0.48,175,360,0,0,NA,0,0,NA,Colby Covington,0,143,395,0.36,143,395,0,0,NA,0,0,NA,KO/TKO,5,4:10,5 Rnd (5-5-5-5-5),Marc Goddard,W,L,UFC Welterweight Title Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",http://ufcstats.com/fight-details/efc40ec41114d8fa,Max Holloway,0,134,303,0.44,135,304,0,0,NA,0,0,NA,Alexander Volkanovski,0,157,303,0.51,157,303,0,4,0,0,0,NA,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Jason Herzog,L,W,UFC Featherweight Title Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",http://ufcstats.com/fight-details/36fcfd186a8d6df7,Amanda Nunes,0,79,184,0.42,199,337,8,11,0.72,2,0,NA,Germaine de Randamie,0,40,73,0.54,126,175,0,0,NA,1,0,NA,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Keith Peterson,W,L,UFC Women's Bantamweight Title Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",http://ufcstats.com/fight-details/b5ec939fd1edf048,Marlon Moraes,0,59,137,0.43,59,137,1,2,0.5,0,0,NA,Jose Aldo,0,58,147,0.39,63,152,0,0,NA,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Marc Goddard,W,L,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",http://ufcstats.com/fight-details/a0c82ba11a373008,Petr Yan,3,54,108,0.5,62,116,2,2,1,0,0,NA,Urijah Faber,0,18,76,0.23,28,86,0,3,0,0,0,NA,KO/TKO,3,0:43,3 Rnd (5-5-5),Keith Peterson,W,L,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",http://ufcstats.com/fight-details/ad5ef8d8678ff97f,Geoff Neal,1,15,23,0.65,15,23,0,0,NA,0,0,NA,Mike Perry,0,5,10,0.5,5,10,0,0,NA,0,0,NA,KO/TKO,1,1:30,3 Rnd (5-5-5),Chris Tognoni,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",http://ufcstats.com/fight-details/c4eaeec8ac778b27,Ketlen Vieira,0,20,76,0.26,20,76,0,0,NA,0,0,NA,Irene Aldana,1,26,71,0.36,26,71,0,0,NA,0,0,NA,KO/TKO,1,4:51,3 Rnd (5-5-5),Jason Herzog,L,W,Women's Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",http://ufcstats.com/fight-details/dd88960598219eba,Ian Heinisch,0,53,103,0.51,70,121,3,10,0.3,0,0,NA,Omari Akhmedov,0,55,166,0.33,69,180,2,4,0.5,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",http://ufcstats.com/fight-details/98dd88d83f57c17a,Matt Brown,0,30,47,0.63,40,59,2,3,0.66,0,0,NA,Ben Saunders,0,12,23,0.52,38,49,0,0,NA,4,0,NA,KO/TKO,2,4:55,3 Rnd (5-5-5),Keith Peterson,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",http://ufcstats.com/fight-details/d42410f6f1039ab5,Chase Hooper,0,20,36,0.55,37,70,1,3,0.33,2,0,NA,Daniel Teymur,0,2,6,0.33,2,6,0,0,NA,1,0,NA,KO/TKO,1,4:34,3 Rnd (5-5-5),Jason Herzog,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",http://ufcstats.com/fight-details/1881b1e85cceee13,Brandon Moreno,0,91,276,0.32,91,276,0,0,NA,0,0,NA,Kai Kara-France,0,82,231,0.35000000000000003,82,231,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,W,L,Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",http://ufcstats.com/fight-details/35d0ef51fede263c,Jessica Eye,0,98,196,0.5,100,198,0,1,0,0,0,NA,Viviane Araujo,0,56,122,0.45,69,135,2,7,0.28,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,W,L,Women's Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",http://ufcstats.com/fight-details/30523303e8d85c25,Punahele Soriano,2,26,44,0.59,26,46,1,1,1,0,0,NA,Oskar Piechota,0,8,17,0.47000000000000003,11,20,0,0,NA,0,1,NA,KO/TKO,1,3:17,3 Rnd (5-5-5),Chris Tognoni,W,L,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/b09890ba7ce1d1e2,"December 07, 2019",http://ufcstats.com/fight-details/e91f289f1b9f9519,Alistair Overeem,0,74,105,0.7000000000000001,101,135,2,10,0.2,0,0,NA,Jairzinho Rozenstruik,1,89,209,0.42,109,229,0,0,NA,0,0,NA,KO/TKO,5,4:56,5 Rnd (5-5-5-5-5),Dan Miragliotta,L,W,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/b09890ba7ce1d1e2,"December 07, 2019",http://ufcstats.com/fight-details/3b8cac9910af1c61,Marina Rodriguez,0,56,140,0.4,61,145,0,0,NA,0,0,NA,Cynthia Calvillo,0,78,130,0.6,112,173,3,4,0.75,0,0,NA,Decision - Majority,3,5:00,3 Rnd (5-5-5),Fernando Yamasaki,D,D,Women's Strawweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/b09890ba7ce1d1e2,"December 07, 2019",http://ufcstats.com/fight-details/bbc8e8a69e9bd106,Stefan Struve,0,53,77,0.68,63,87,0,1,0,0,0,NA,Ben Rothwell,1,58,101,0.5700000000000001,71,114,0,1,0,0,0,NA,KO/TKO,2,4:57,3 Rnd (5-5-5),Dan Miragliotta,L,W,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/b09890ba7ce1d1e2,"December 07, 2019",http://ufcstats.com/fight-details/b5365d22172e414b,Aspen Ladd,1,47,85,0.55,85,137,2,3,0.66,0,0,NA,Yana Kunitskaya,0,47,81,0.58,92,129,0,0,NA,0,1,NA,KO/TKO,3,0:33,3 Rnd (5-5-5),Keith Peterson,W,L,Women's Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/b09890ba7ce1d1e2,"December 07, 2019",http://ufcstats.com/fight-details/b87863a2de433824,Cody Stamann,0,41,67,0.61,117,150,5,12,0.41000000000000003,0,0,NA,Song Yadong,0,30,105,0.28,49,127,0,0,NA,0,1,NA,Decision - Majority,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,D,D,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/b09890ba7ce1d1e2,"December 07, 2019",http://ufcstats.com/fight-details/b9ff9ebe19ae6358,Rob Font,0,90,202,0.44,100,212,1,1,1,0,0,NA,Ricky Simon,0,59,154,0.38,65,161,6,16,0.37,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Fernando Yamasaki,W,L,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/b09890ba7ce1d1e2,"December 07, 2019",http://ufcstats.com/fight-details/57d04160f5438654,Thiago Alves,0,13,26,0.5,13,26,0,0,NA,0,0,NA,Tim Means,1,23,41,0.56,24,42,0,3,0,1,0,NA,Submission,1,2:38,3 Rnd (5-5-5),Keith Peterson,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/b09890ba7ce1d1e2,"December 07, 2019",http://ufcstats.com/fight-details/d9501c6985c1b38d,Billy Quarantillo,0,74,86,0.86,139,165,1,1,1,5,0,NA,Jacob Kilburn,0,3,6,0.5,6,9,0,0,NA,0,0,NA,Submission,2,3:18,3 Rnd (5-5-5),Kevin Mulhall,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/b09890ba7ce1d1e2,"December 07, 2019",http://ufcstats.com/fight-details/fa3f04be9344804b,Bryce Mitchell,0,6,7,0.85,24,28,1,1,1,1,0,NA,Matt Sayles,0,2,4,0.5,6,9,0,0,NA,0,0,NA,Submission,1,4:20,3 Rnd (5-5-5),Dan Miragliotta,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/b09890ba7ce1d1e2,"December 07, 2019",http://ufcstats.com/fight-details/a3f89ad71e1caa81,Joe Solecki,0,56,70,0.8,177,217,4,5,0.8,0,0,NA,Matt Wiman,0,10,22,0.45,20,33,0,0,NA,0,1,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Fernando Yamasaki,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/b09890ba7ce1d1e2,"December 07, 2019",http://ufcstats.com/fight-details/652a956adab8ad0e,Virna Jandiroba,0,7,20,0.35000000000000003,20,35,3,4,0.75,3,0,NA,Mallory Martin,0,9,30,0.3,17,39,0,0,NA,0,0,NA,Submission,2,1:16,3 Rnd (5-5-5),Keith Peterson,W,L,Women's Strawweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/b09890ba7ce1d1e2,"December 07, 2019",http://ufcstats.com/fight-details/81af3b60203d92df,Makhmud Muradov,1,91,183,0.49,91,183,1,1,1,1,0,NA,Trevor Smith,0,39,96,0.4,39,96,0,1,0,0,0,NA,KO/TKO,3,4:09,3 Rnd (5-5-5),Kevin Mulhall,W,L,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/81ca2c245b19b3c5,"November 16, 2019",http://ufcstats.com/fight-details/c04274c8caa505dd,Jan Blachowicz,0,71,170,0.41000000000000003,105,205,0,0,NA,0,0,NA,Jacare Souza,0,20,48,0.41000000000000003,56,88,0,5,0,0,0,NA,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Kevin MacDonald,W,L,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/81ca2c245b19b3c5,"November 16, 2019",http://ufcstats.com/fight-details/c63edd25d2201a46,Mauricio Rua,0,25,66,0.37,51,108,1,3,0.33,0,0,NA,Paul Craig,0,51,99,0.51,106,160,1,4,0.25,1,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Jerin Valel,D,D,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/81ca2c245b19b3c5,"November 16, 2019",http://ufcstats.com/fight-details/7afe2a15ae7359e9,Charles Oliveira,1,10,16,0.62,10,16,0,1,0,0,0,NA,Jared Gordon,0,7,18,0.38,7,18,0,0,NA,0,0,NA,KO/TKO,1,1:26,3 Rnd (5-5-5),Osiris Maia,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/81ca2c245b19b3c5,"November 16, 2019",http://ufcstats.com/fight-details/57b111b54a2d2323,Antonio Arroyo,0,29,47,0.61,47,67,1,1,1,0,1,NA,Andre Muniz,0,22,42,0.52,85,128,3,7,0.42,2,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Camila Albuquerque,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/81ca2c245b19b3c5,"November 16, 2019",http://ufcstats.com/fight-details/9e1ecdb9a8856a8c,Markus Perez,0,49,96,0.51,56,103,0,1,0,0,0,NA,Wellington Turman,0,48,120,0.4,59,132,2,9,0.22,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Eduardo Herdy,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/81ca2c245b19b3c5,"November 16, 2019",http://ufcstats.com/fight-details/aa232e53d285cc6d,Sergio Moraes,0,41,99,0.41000000000000003,42,100,1,4,0.25,0,0,NA,James Krause,3,102,174,0.58,125,200,0,0,NA,0,1,NA,KO/TKO,3,4:19,3 Rnd (5-5-5),Fernando Portella,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/81ca2c245b19b3c5,"November 16, 2019",http://ufcstats.com/fight-details/094790e50afae55e,Ricardo Ramos,0,10,34,0.29,12,36,2,3,0.66,1,0,NA,Eduardo Garagorri,0,6,16,0.37,6,16,0,0,NA,0,0,NA,Submission,1,3:57,3 Rnd (5-5-5),Camila Albuquerque,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/81ca2c245b19b3c5,"November 16, 2019",http://ufcstats.com/fight-details/22307b580e0c8d0d,Francisco Trinaldo,0,31,122,0.25,36,127,1,2,0.5,1,0,NA,Bobby Green,0,50,115,0.43,67,135,2,2,1,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Eduardo Herdy,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/81ca2c245b19b3c5,"November 16, 2019",http://ufcstats.com/fight-details/e6a0f19af995c432,Warlley Alves,0,3,11,0.27,8,18,3,3,1,2,0,NA,Randy Brown,0,16,30,0.53,24,38,1,1,1,1,1,NA,Submission,2,1:22,3 Rnd (5-5-5),Kevin MacDonald,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/81ca2c245b19b3c5,"November 16, 2019",http://ufcstats.com/fight-details/80ce8f7d988d5e57,Douglas Silva de Andrade,0,74,163,0.45,100,190,0,0,NA,0,0,NA,Renan Barao,0,58,158,0.36,140,241,2,9,0.22,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Osiris Maia,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/81ca2c245b19b3c5,"November 16, 2019",http://ufcstats.com/fight-details/1800ffbb34ac7ed8,Ariane Lipski,1,31,63,0.49,175,224,0,0,NA,1,1,NA,Isabela de Padua,0,15,42,0.35000000000000003,90,128,2,3,0.66,1,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Fernando Portella,W,L,Women's Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/81ca2c245b19b3c5,"November 16, 2019",http://ufcstats.com/fight-details/18e1b0df8da7010e,Vanessa Melo,0,40,125,0.32,76,161,0,0,NA,0,0,NA,Tracy Cortez,0,79,140,0.56,155,224,2,9,0.22,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jerin Valel,L,W,Women's Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d5daf67983b65ba,"November 09, 2019",http://ufcstats.com/fight-details/c3bb60dc82345a9f,Zabit Magomedsharipov,0,96,250,0.38,100,255,1,4,0.25,0,0,NA,Calvin Kattar,0,80,213,0.37,127,260,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d5daf67983b65ba,"November 09, 2019",http://ufcstats.com/fight-details/3cd1f2c31b4e325a,Alexander Volkov,0,86,152,0.56,86,152,0,0,NA,0,0,NA,Greg Hardy,0,46,135,0.34,51,140,0,2,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,W,L,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d5daf67983b65ba,"November 09, 2019",http://ufcstats.com/fight-details/071a1cd551b7b4d5,Zelim Imadaev,0,28,71,0.39,38,84,1,1,1,0,0,NA,Danny Roberts,1,37,61,0.6,42,68,1,8,0.12,0,0,NA,KO/TKO,2,4:54,3 Rnd (5-5-5),Rich Mitchell,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d5daf67983b65ba,"November 09, 2019",http://ufcstats.com/fight-details/408fc024d3e91b0e,Khadis Ibragimov,0,53,102,0.51,70,124,2,4,0.5,0,0,NA,Ed Herman,0,81,140,0.5700000000000001,121,183,0,4,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Vyacheslav  Kiselev,L,W,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d5daf67983b65ba,"November 09, 2019",http://ufcstats.com/fight-details/1317d7cd79495a0e,Ramazan Emeev,0,30,92,0.32,43,105,0,9,0,0,0,NA,Anthony Rocco Martin,0,41,140,0.29,48,148,0,0,NA,2,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d5daf67983b65ba,"November 09, 2019",http://ufcstats.com/fight-details/f820c6292e19d854,Shamil Gamzatov,0,64,138,0.46,82,158,0,1,0,0,0,NA,Klidson Abreu,0,32,78,0.41000000000000003,47,95,1,2,0.5,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Leon Roberts,W,L,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d5daf67983b65ba,"November 09, 2019",http://ufcstats.com/fight-details/343749a2f7c5d78b,Magomed Ankalaev,1,44,67,0.65,91,123,1,3,0.33,0,0,NA,Dalcha Lungiambula,0,6,26,0.23,13,33,0,2,0,0,0,NA,KO/TKO,3,0:29,3 Rnd (5-5-5),Marc Goddard,W,L,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d5daf67983b65ba,"November 09, 2019",http://ufcstats.com/fight-details/c8dfcbee63266273,Rustam Khabilov,0,12,28,0.42,56,79,4,12,0.33,0,0,NA,Sergey Khandozhko,0,25,51,0.49,188,219,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Rich Mitchell,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d5daf67983b65ba,"November 09, 2019",http://ufcstats.com/fight-details/495e64df4c4ce7a7,Roman Kopylov,0,37,95,0.38,38,96,0,1,0,0,0,NA,Karl Roberson,0,43,117,0.36,43,117,1,3,0.33,1,0,NA,Submission,3,4:01,3 Rnd (5-5-5),Vyacheslav  Kiselev,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d5daf67983b65ba,"November 09, 2019",http://ufcstats.com/fight-details/1af574c0814429ac,Abubakar Nurmagomedov,0,4,9,0.44,22,34,1,1,1,0,0,NA,David Zawada,0,2,11,0.18,25,34,0,0,NA,2,0,NA,Submission,1,2:50,3 Rnd (5-5-5),Marc Goddard,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d5daf67983b65ba,"November 09, 2019",http://ufcstats.com/fight-details/a7807ab56cb49cad,Alexander Yakovlev,0,20,49,0.4,38,71,3,8,0.37,0,0,NA,Roosevelt Roberts,0,28,98,0.28,56,128,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d5daf67983b65ba,"November 09, 2019",http://ufcstats.com/fight-details/c814ef3b3a26e2fe,Jessica-Rose Clark,0,65,157,0.41000000000000003,71,163,0,2,0,0,0,NA,Pannie Kianzad,0,98,238,0.41000000000000003,103,243,0,1,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Rich Mitchell,L,W,Women's Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/8d5daf67983b65ba,"November 09, 2019",http://ufcstats.com/fight-details/f0418c2c989a5cde,Grigory Popov,0,35,88,0.39,57,111,0,0,NA,0,2,NA,Davey Grant,0,30,63,0.47000000000000003,34,70,6,9,0.66,0,1,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Vyacheslav  Kiselev,L,W,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/fd87b1bbfcde9d5e,"November 02, 2019",http://ufcstats.com/fight-details/ac0a63ad13897564,Jorge Masvidal,2,112,179,0.62,114,184,1,1,1,0,0,NA,Nate Diaz,0,43,104,0.41000000000000003,125,194,0,2,0,0,0,NA,TKO - Doctor's Stoppage,3,5:00,5 Rnd (5-5-5-5-5),Dan Miragliotta,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/fd87b1bbfcde9d5e,"November 02, 2019",http://ufcstats.com/fight-details/7c40aa2cb6883a91,Kelvin Gastelum,0,40,81,0.49,50,96,1,4,0.25,0,0,NA,Darren Till,0,36,67,0.53,37,69,1,2,0.5,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Kevin MacDonald,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/fd87b1bbfcde9d5e,"November 02, 2019",http://ufcstats.com/fight-details/28deed0ab55ca350,Stephen Thompson,1,138,242,0.5700000000000001,138,242,0,0,NA,0,0,NA,Vicente Luque,0,77,175,0.44,77,175,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/fd87b1bbfcde9d5e,"November 02, 2019",http://ufcstats.com/fight-details/f870cacadb058733,Derrick Lewis,0,31,68,0.45,32,69,1,3,0.33,0,0,NA,Blagoy Ivanov,0,20,38,0.52,61,83,3,6,0.5,1,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Todd Ronald Anderson,W,L,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/fd87b1bbfcde9d5e,"November 02, 2019",http://ufcstats.com/fight-details/d5955b81c26230ff,Kevin Lee,1,21,59,0.35000000000000003,21,59,0,0,NA,0,0,NA,Gregor Gillespie,0,9,46,0.19,9,46,0,1,0,0,0,NA,KO/TKO,1,2:47,3 Rnd (5-5-5),Dan Miragliotta,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/fd87b1bbfcde9d5e,"November 02, 2019",http://ufcstats.com/fight-details/a2af14e9dba37b03,Corey Anderson,1,22,39,0.56,26,43,1,2,0.5,0,0,NA,Johnny Walker,0,1,3,0.33,1,3,0,0,NA,0,0,NA,KO/TKO,1,2:07,3 Rnd (5-5-5),Kevin MacDonald,W,L,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/fd87b1bbfcde9d5e,"November 02, 2019",http://ufcstats.com/fight-details/216fddf542707629,Shane Burgos,1,105,155,0.67,161,217,0,0,NA,0,0,NA,Makwan Amirkhani,0,22,48,0.45,23,49,3,19,0.15,1,0,NA,KO/TKO,3,4:32,3 Rnd (5-5-5),Keith Peterson,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/fd87b1bbfcde9d5e,"November 02, 2019",http://ufcstats.com/fight-details/a3e8ef1ce72a7d02,Brad Tavares,0,3,23,0.13,3,23,0,0,NA,0,0,NA,Edmen Shahbazyan,2,14,38,0.36,14,38,0,0,NA,0,0,NA,KO/TKO,1,2:27,3 Rnd (5-5-5),Todd Ronald Anderson,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/fd87b1bbfcde9d5e,"November 02, 2019",http://ufcstats.com/fight-details/83f7c3b91a402306,Andrei Arlovski,0,4,9,0.44,4,9,0,0,NA,0,0,NA,Jairzinho Rozenstruik,1,5,9,0.55,5,9,0,0,NA,0,0,NA,KO/TKO,1,0:29,3 Rnd (5-5-5),Dan Miragliotta,L,W,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/fd87b1bbfcde9d5e,"November 02, 2019",http://ufcstats.com/fight-details/515ecc54219bcc4c,Katlyn Chookagian,0,73,180,0.4,109,217,0,1,0,0,0,NA,Jennifer Maia,0,58,231,0.25,74,248,1,2,0.5,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin MacDonald,W,L,Women's Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/fd87b1bbfcde9d5e,"November 02, 2019",http://ufcstats.com/fight-details/a6c29d2cb319d923,Lyman Good,1,68,134,0.5,73,142,0,0,NA,0,0,NA,Chance Rencountre,0,23,83,0.27,23,85,0,1,0,0,0,NA,KO/TKO,3,2:03,3 Rnd (5-5-5),Keith Peterson,W,L,Welterweight Bout
