k,fighter,elo,match_id,date,weight_class
20,Sirwan Kakai,1499.1600094203975,1803,2015-08-08,Bantamweight
20,Urijah Faber,1529.5384833534029,1660,2015-12-12,Bantamweight
20,Merab Dvalishvili,1500.2638240074332,728,2017-12-09,Bantamweight
20,Henry Briones,1471.669178470702,546,2018-05-19,Bantamweight
20,Marlon Vera,1508.4551071366568,120,2019-03-23,Bantamweight
20,Johnny Rhodes,1519.71225631668,5127,1994-03-11,Open Weight
20,Pablo Garza,1482.2157959207443,3665,2010-12-04,Featherweight
20,Yao Zhikui,1490.28774368332,1697,2015-11-28,Flyweight
20,Ryan Benoit,1500.612671954389,1377,2016-07-30,Flyweight
20,Hector Sandoval,1500.8087973853037,1170,2016-12-17,Flyweight
20,Melvin Guillard,1530.8991258578283,4539,2006-09-23,Lightweight
20,Joe Lauzon,1496.5064144279918,3735,2010-08-28,Lightweight
20,Paul Taylor,1508.8263857282918,3620,2011-02-05,Lightweight
20,Humberto Brown,1489.7359063411518,2181,2014-11-15,Featherweight
20,Sam Sicilia,1498.6037250151305,1312,2016-09-17,Featherweight
20,Jason Knight,1519.7225330034112,720,2017-12-09,Featherweight
20,Humberto Bandenay,1480.3636968082667,544,2018-05-19,Featherweight
20,Kevin Jordan,1490.7354512875938,4644,2005-11-19,Heavyweight
20,Mirko Cro Cop,1482.7466073345715,4431,2007-04-21,Heavyweight
20,Randy Couture,1507.3253965578765,4378,2007-08-25,Heavyweight
20,Justin McCully,1510.599359644431,4218,2008-07-05,Heavyweight
20,Josh Hendricks,1491.2005317285177,4146,2008-11-15,Heavyweight
20,Shane Carwin,1523.3583334115901,4064,2009-03-07,Heavyweight
20,Junior Dos Santos,1549.5320768935565,3847,2010-03-21,Heavyweight
20,Travis Browne,1483.7356229001678,2902,2013-04-13,Heavyweight
20,Shawn Jordan,1492.6844373382119,2712,2013-10-19,Heavyweight
20,Stipe Miocic,1555.330018396943,2586,2014-01-25,Heavyweight
20,Matt Mitrione,1505.5314135514063,2130,2014-12-13,Heavyweight
20,Mirko Cro Cop,1493.454314940379,1991,2015-04-11,Heavyweight
20,Konstantin Erokhin,1489.9041104678777,1673,2015-12-11,Heavyweight
20,Marcos Rogerio de Lima,1510.1324913930519,1228,2016-11-19,Light Heavyweight
20,Joachim Christensen,1499.491938706942,1018,2017-05-13,Light Heavyweight
20,Ion Cutelaba,1510.5911660187783,431,2018-07-28,Light Heavyweight
20,Michal Oleksiejczuk,1510.2869390791952,85,2019-04-20,Light Heavyweight
20,Josh Barnett,1532.5302515028463,4905,2000-11-17,Heavyweight
20,Pedro Rizzo,1520.0478630750758,4815,2002-09-27,Heavyweight
20,Tim Sylvia,1532.2573640335863,4772,2003-09-26,Heavyweight
20,Vinc Pichel,1528.8558005578996,2606,2014-01-15,Lightweight
20,Magnus Cedenblad,1500.353947217699,1500,2016-05-08,Middleweight
20,Paulo Costa,1509.4415277698922,1080,2017-03-11,Middleweight
20,Jerry Bohlander,1499.492131394329,5069,1996-02-16,Open Weight
20,Paul Herrera,1490.081956139687,5071,1996-02-16,Open Weight
20,Mark Schultz,1510.3672569743585,5063,1996-05-17,Open Weight
20,Mark Coleman,1541.728685826647,5053,1996-07-12,Open Weight
20,John Campetella,1489.806183057804,5055,1996-07-12,Open Weight
20,Neil Magny,1539.6522367894474,2584,2014-02-01,Welterweight
20,Paulo Thiago,1472.8999589501796,2425,2014-05-31,Welterweight
20,Viscardi Andrade,1519.2121505909504,1736,2015-11-07,Welterweight
20,Sam Sicilia,1488.6439128233496,1094,2017-02-19,Featherweight
20,Rick Glenn,1512.0307785846178,866,2017-09-09,Featherweight
20,Ray Borg,1494.0433954476703,1799,2015-08-08,Flyweight
20,Joby Sanchez,1489.1638544267482,1675,2015-12-11,Flyweight
20,Ilir Latifi,1501.4762385549518,2911,2013-04-06,Light Heavyweight
20,Lyoto Machida,1535.1284910366642,2561,2014-02-15,Middleweight
20,Mark Munoz,1523.4888864097284,2430,2014-05-31,Middleweight
20,Jacare Souza,1562.1523524146896,2273,2014-09-05,Middleweight
20,Uriah Hall,1521.7701687188876,1762,2015-09-26,Middleweight
20,Thales Leites,1516.664761529129,1567,2016-02-27,Middleweight
20,Thiago Santos,1501.0035142310624,1417,2016-07-09,Middleweight
20,Vitor Belfort,1510.1268120748584,1271,2016-10-08,Middleweight
20,Uriah Hall,1512.5699055680789,1233,2016-11-19,Middleweight
20,Leigh Remedios,1489.6964612298304,4822,2002-07-13,Lightweight
20,Mike Brown,1490.0066813767032,4753,2004-04-02,Lightweight
20,Shane Nelson,1509.2072687010457,4131,2008-12-13,Lightweight
20,George Sotiropoulos,1510.190116394153,3994,2009-08-08,Lightweight
20,Mark Hominick,1490.5409326792253,3625,2011-01-22,Featherweight
20,Josh Grispi,1470.5807227529908,3538,2011-06-04,Featherweight
20,Hatsu Hioki,1482.580501011623,3413,2011-10-29,Featherweight
20,Reuben Duran,1499.3274259867694,2935,2013-03-16,Bantamweight
20,Rob Font,1519.6551947147636,2372,2014-07-05,Bantamweight
20,Takeya Mizugaki,1498.3710959578652,1764,2015-09-26,Bantamweight
20,Roman Mitichyan,1500.0054719891427,4275,2008-04-02,Welterweight
20,Jason Dent,1500.2930536945892,3928,2009-11-21,Lightweight
20,Joe Stevenson,1475.8685953966447,3859,2010-02-20,Lightweight
20,Kurt Pellegrino,1500.0262130801232,3765,2010-07-03,Lightweight
20,Joe Lauzon,1487.9707199143093,3671,2010-11-20,Lightweight
20,Rafael Dos Anjos,1546.3414355606085,3504,2011-07-02,Lightweight
20,Ross Pearson,1471.3878603867538,3027,2012-12-14,Lightweight
20,KJ Noons,1494.2498820872327,2717,2013-10-19,Lightweight
20,Mike Rhodes,1480.3702402340327,2594,2014-01-25,Welterweight
20,Igor Araujo,1499.9998494371655,2269,2014-09-13,Welterweight
20,Tim Means,1514.214596587267,1988,2015-04-18,Welterweight
20,Niko Price,1521.744311748041,674,2018-01-27,Welterweight
20,Mickey Gall,1510.6040450278833,408,2018-08-25,Welterweight
20,Karo Parisyan,1501.779190870687,4759,2004-01-31,Welterweight
20,Jay Hieron,1491.709707746357,4744,2004-06-19,Welterweight
20,Matt Hughes,1542.360497181014,4725,2004-10-22,Welterweight
20,Jason Miller,1482.115363676697,4701,2005-04-16,Welterweight
20,Sean Sherk,1495.3495749970068,4646,2005-11-19,Welterweight
20,Matt Hughes,1533.2560037167461,4503,2006-11-18,Welterweight
20,Matt Serra,1503.2092025386585,4441,2007-04-07,Welterweight
20,Josh Koscheck,1543.2202554434245,4379,2007-08-25,Welterweight
20,Matt Hughes,1524.5812940744104,4314,2007-12-29,Welterweight
20,Matt Serra,1495.6090949337283,4254,2008-04-19,Welterweight
20,Jon Fitch,1541.0825396738044,4192,2008-08-09,Welterweight
20,Thiago Alves,1493.0624871816412,3998,2009-07-11,Welterweight
20,Josh Koscheck,1535.1637101297647,3645,2010-12-11,Welterweight
20,Jake Shields,1505.1424484152508,3553,2011-04-30,Welterweight
20,Nick Diaz,1498.6044603026762,2924,2013-03-16,Welterweight
20,Johny Hendricks,1522.9436767662523,2661,2013-11-16,Welterweight
20,Michael Bisping,1580.8615542953034,794,2017-11-04,Middleweight
20,John Salter,1480.5937702374445,3886,2010-01-11,Middleweight
20,Mario Miranda,1482.3237943454433,3834,2010-03-31,Middleweight
20,Maiquel Falcao,1510.8220102199925,3669,2010-11-20,Middleweight
20,Joe Gigliotti,1490.288209452798,1190,2016-12-09,Middleweight
20,Ryan Janes,1500.5443982722932,1102,2017-02-19,Middleweight
20,Thiago Santos,1511.82061386739,938,2017-07-08,Middleweight
20,Oskar Piechota,1490.535953667396,485,2018-07-06,Middleweight
20,Jack Hermansson,1529.6880865259666,244,2018-12-15,Middleweight
20,Kevin Holland,1510.513413890466,109,2019-03-30,Middleweight
20,Josh Thomson,1493.1961738147047,4776,2003-09-26,Lightweight
20,Royce Gracie,1529.4249887221547,5137,1993-11-12,Catch Weight
20,Kevin Rosier,1489.7287935411387,5140,1993-11-12,Open Weight
20,Teila Tuli,1490.024356056163,5144,1993-11-12,Open Weight
20,Julie Kedzie,1480.2955492741144,2814,2013-07-27,Women's Bantamweight
20,Larissa Pacheco,1490.2870499010248,2036,2015-03-14,Women's Bantamweight
20,Holly Holm,1491.3399683767739,1103,2017-02-11,Women's Featherweight
20,Raquel Pennington,1511.8367909800604,313,2018-11-10,Women's Bantamweight
20,Paul Varelans,1501.0388441054981,5089,1995-09-08,Open Weight
20,Ovince Saint Preux,1521.4325614571883,2882,2013-04-27,Light Heavyweight
20,Sean O'Connell,1491.2800202567203,2395,2014-06-28,Light Heavyweight
20,Tom Lawlor,1486.5255794872762,1824,2015-07-25,Light Heavyweight
20,Ilir Latifi,1512.1238222771572,1556,2016-03-05,Light Heavyweight
20,Saparbeg Safarov,1490.3843293217205,1187,2016-12-09,Light Heavyweight
20,Mauricio Rua,1502.4324905185138,1070,2017-03-11,Light Heavyweight
20,Patrick Cummins,1493.647053292512,908,2017-07-22,Light Heavyweight
20,Sam Alvey,1539.131424499982,517,2018-06-01,Light Heavyweight
20,Michal Oleksiejczuk,1519.7627238162006,164,2019-02-23,Light Heavyweight
20,Mike Swick,1529.5293961964721,4686,2005-08-06,Middleweight
20,Matt Hughes,1533.86693772357,4805,2002-11-22,Welterweight
20,Paul Buentello,1492.1333296413948,4632,2006-02-04,Heavyweight
20,Rashid Magomedov,1532.219702432458,1730,2015-11-07,Lightweight
20,Lukasz Sajewski,1490.5070574939186,1440,2016-07-07,Lightweight
20,Michel Prazeres,1530.9582570590246,1299,2016-09-24,Lightweight
20,Jason Saggo,1490.4872527881303,858,2017-09-16,Lightweight
20,Olivier Aubin-Mercier,1503.4951120255876,255,2018-12-08,Lightweight
20,Mike Davis,1491.034497844446,72,2019-04-27,Lightweight
20,Jeremy Stephens,1525.8078422498284,863,2017-09-09,Featherweight
20,Junior Dos Santos,1557.8356228430482,3892,2010-01-02,Heavyweight
20,Jon Madsen,1509.474122696975,3698,2010-10-23,Heavyweight
20,Molly McCann,1490.2964802349009,533,2018-05-27,Women's Flyweight
20,Mayra Bueno Silva,1510.575221207418,370,2018-09-22,Women's Flyweight
20,Veronica Macedo,1470.8779673669603,170,2019-02-23,Women's Flyweight
20,Sara McMann,1511.0009168051697,1096,2017-02-19,Women's Bantamweight
20,Wu Yanan,1489.7131093634189,765,2017-11-25,Women's Bantamweight
20,Lina Lansberg,1490.9350982534224,531,2018-05-27,Women's Bantamweight
20,Macy Chiasson,1509.7048605841546,160,2019-03-02,Women's Bantamweight
20,James Vick,1523.4721780998643,1514,2016-04-23,Lightweight
20,Gregor Gillespie,1519.994690577308,1305,2016-09-24,Lightweight
20,Nick Diaz,1508.439784490177,4508,2006-11-18,Welterweight
20,Jason Dent,1489.797085253694,4466,2007-03-03,Lightweight
20,Jeff Cox,1489.8141787004272,4419,2007-06-12,Lightweight
20,Terry Etim,1501.1274373830167,4374,2007-09-08,Lightweight
20,Tyson Griffin,1501.981522353146,4291,2008-02-02,Lightweight
20,Joe Stevenson,1486.6564455536552,4215,2008-07-05,Lightweight
20,Rich Clementi,1490.375651320931,4090,2009-02-07,Lightweight
20,Jeremy Stephens,1515.14496650506,4056,2009-04-01,Lightweight
20,Melvin Guillard,1540.3960649677301,4012,2009-06-20,Lightweight
20,Josh Neer,1491.1740264576006,3942,2009-10-24,Lightweight
20,Jim Miller,1495.433422604025,3722,2010-09-15,Lightweight
20,Kurt Pellegrino,1490.111480735667,3585,2011-03-19,Lightweight
20,Rafaello Oliveira,1463.3575271780373,3550,2011-05-28,Lightweight
20,Rafael Dos Anjos,1535.6344460148086,3385,2011-11-19,Lightweight
20,Khabib Nurmagomedov,1562.6274172023388,3163,2012-07-07,Lightweight
20,John Cholish,1481.7095535782876,2869,2013-05-18,Lightweight
20,Jamie Varner,1483.570812355998,2761,2013-08-31,Lightweight
20,Michael Johnson,1555.0010540645396,2624,2013-12-28,Lightweight
20,Pat Healy,1472.3050270356925,2349,2014-07-16,Lightweight
20,Piotr Hallmann,1483.7959583192408,2263,2014-09-13,Lightweight
20,Norman Parke,1492.2855389468118,2095,2015-01-18,Lightweight
20,Tony Ferguson,1572.5941605391156,2041,2015-02-28,Lightweight
20,Islam Makhachev,1522.5939679105636,686,2018-01-20,Lightweight
20,Kyle Kingsbury,1499.296147496732,3222,2012-05-26,Light Heavyweight
20,Rampage Jackson,1511.5621891871506,2983,2013-01-26,Light Heavyweight
20,James Te Huna,1490.170887147835,2853,2013-05-25,Light Heavyweight
20,Ryan Bader,1511.0106410753206,2745,2013-09-04,Light Heavyweight
20,Jon Jones,1579.9139630402049,2465,2014-04-26,Light Heavyweight
20,Phil Davis,1521.6982458788364,2206,2014-10-25,Light Heavyweight
20,Ovince Saint Preux,1511.0189746443034,1794,2015-08-08,Light Heavyweight
20,Patrick Cummins,1484.331616386399,1727,2015-11-07,Light Heavyweight
20,Rashad Evans,1524.118206768184,1518,2016-04-16,Light Heavyweight
20,Jared Cannonier,1511.2502433541176,1106,2017-02-11,Light Heavyweight
20,Misha Cirkunov,1510.482740752226,711,2017-12-16,Light Heavyweight
20,Karl Roberson,1493.02393189472,216,2019-01-19,Light Heavyweight
20,Ion Cutelaba,1502.1224244662515,66,2019-04-27,Light Heavyweight
20,Rony Jason,1500.705238621581,3169,2012-06-23,Featherweight
20,Milton Vieira,1489.178671976989,2997,2013-01-19,Featherweight
20,Sam Sicilia,1498.9735741495351,2679,2013-11-09,Featherweight
20,Noad Lahat,1480.2728997121646,2519,2014-03-23,Featherweight
20,Mike de la Torre,1489.9938651914931,1298,2016-09-24,Featherweight
20,Shane Burgos,1521.53198895138,917,2017-07-22,Featherweight
20,Mirsad Bektic,1510.9335643956067,669,2018-01-27,Featherweight
20,Henrique da Silva,1490,842,2017-09-22,Light Heavyweight
20,Khalil Rountree Jr.,1520.0327630976062,467,2018-07-07,Light Heavyweight
20,Wilson Gouveia,1490.246975626955,4245,2008-05-24,Light Heavyweight
20,Kendall Grove,1539.7226873187083,3768,2010-07-03,Middleweight
20,Krzysztof Soszynski,1519.6728461253106,3681,2010-11-13,Light Heavyweight
20,Julian Erosa,1480.28774368332,145,2019-03-09,Featherweight
20,Michael Trizano,1490.2794684162,35,2019-05-18,Featherweight
20,Rob Emerson,1500.719901568818,4402,2007-06-23,Lightweight
20,Joe Veres,1480.9850470966999,4366,2007-09-19,Lightweight
20,Rich Clementi,1481.6062925457888,4154,2008-10-25,Lightweight
20,Jim Miller,1486.7691318900477,4067,2009-03-07,Lightweight
20,Roger Huerta,1519.2960120314976,3965,2009-09-16,Lightweight
20,Nate Diaz,1488.7238449236181,3877,2010-01-11,Lightweight
20,Kenny Florian,1529.6140579848077,3733,2010-08-28,Lightweight
20,TJ Grant,1522.9467303653676,2854,2013-05-25,Lightweight
20,Nate Diaz,1500.901358463887,2651,2013-11-30,Lightweight
20,Ross Pearson,1483.706340620512,2312,2014-08-16,Lightweight
20,Ryan Hall,1529.5017753629893,1202,2016-12-03,Featherweight
20,Teruto Ishihara,1480.6402047388333,951,2017-07-07,Featherweight
20,Nik Lentz,1507.1681640621475,358,2018-10-06,Lightweight
20,Matthew Riddle,1539.069132366255,3845,2010-03-27,Welterweight
20,Nick Osipczak,1489.4885511121324,3738,2010-08-28,Welterweight
20,Mark Kerr,1529.4097738002204,5011,1997-10-17,Heavyweight
20,Jason Gonzalez,1480.4418913235843,852,2017-09-16,Lightweight
20,Jordan Rinaldi,1483.1985184268385,666,2018-01-27,Lightweight
20,Vinc Pichel,1519.1206776194338,513,2018-06-01,Lightweight
20,Yancy Medeiros,1497.5859362785814,213,2019-01-19,Lightweight
20,Henry Briones,1482.7752221234646,2182,2014-11-15,Bantamweight
20,Hugo Viana,1480.54273262886,1819,2015-08-01,Bantamweight
20,Kyung Ho Kang,1500.8493605406845,694,2018-01-14,Bantamweight
20,Marlon Vera,1518.164618792094,303,2018-11-17,Bantamweight
20,Luke Zachrich,1491.4663578900854,2373,2014-07-05,Middleweight
20,Jorge Santiago,1456.7720654335355,2962,2013-02-16,Welterweight
20,Omari Akhmedov,1501.2628175513407,2536,2014-03-08,Welterweight
20,Zak Cummings,1519.428790744176,2334,2014-07-19,Welterweight
20,Rick Story,1524.7700351221552,2228,2014-10-04,Welterweight
20,Santiago Ponzinibbio,1531.2543757261565,919,2017-07-16,Welterweight
20,Leon Edwards,1542.5750745600346,126,2019-03-16,Welterweight
20,Jason Fairn,1490.2797069798526,5115,1994-12-16,Open Weight
20,Tito Ortiz,1480.1088467553454,5025,1997-05-30,Lightweight
20,Tito Ortiz,1491.4948032167104,4966,1999-03-05,Middleweight
20,Iuri Alcantara,1471.9031586748124,3171,2012-06-23,Featherweight
20,Nik Lentz,1517.0382390681257,2867,2013-05-18,Featherweight
20,Ricardo Lamas,1554.0915441548639,2378,2014-06-28,Featherweight
20,Levan Makashvili,1489.2856168817736,1882,2015-06-27,Featherweight
20,Jared Gordon,1500.4349258997936,813,2017-10-28,Lightweight
20,Kyle Bochniak,1500.0113574569536,252,2018-12-08,Featherweight
20,Maycee Barber,1510,315,2018-11-10,Women's Strawweight
20,Polyana Viana,1489.71225631668,161,2019-03-02,Women's Strawweight
20,Ilir Latifi,1521.7958676311982,1839,2015-07-18,Light Heavyweight
20,Steve Jennum,1500.6054091235765,5116,1994-09-09,Catch Weight
20,Roland Payne,1489.7042519431757,5119,1994-09-09,Open Weight
20,Mark Hall,1493.5869643717622,5088,1995-09-08,Open Weight
20,Ricardo Lamas,1562.06187197914,3182,2012-06-22,Featherweight
20,Ivan Menjivar,1508.4213571762975,2545,2014-03-01,Featherweight
20,Matt Hughes,1542.8952445443151,4842,2002-03-22,Welterweight
20,Kamaru Usman,1540.9322148155056,1857,2015-07-12,Welterweight
20,Vicente Luque,1557.3432460514127,1653,2015-12-19,Welterweight
20,Jake O'Brien,1503.6029009653869,4478,2007-01-25,Heavyweight
20,Minotauro Nogueira,1495.2781744022639,4391,2007-07-07,Heavyweight
20,Karolina Kowalkiewicz,1502.6802128603777,1498,2016-05-08,Women's Strawweight
20,Song Kenan,1509.9495461560737,493,2018-06-23,Welterweight
20,Laureano Staropoli,1509.712213316597,308,2018-11-17,Welterweight
20,Tim Boetsch,1503.2779449624327,3135,2012-07-21,Middleweight
20,Rousimar Palhares,1491.5404632305467,3030,2012-12-14,Middleweight
20,Yushin Okami,1542.3199099281464,2939,2013-03-02,Middleweight
20,Nate Marquardt,1506.321520819253,2715,2013-10-19,Welterweight
20,Jake Shields,1494.3272682825786,2523,2014-03-15,Welterweight
20,Joshua Burkman,1493.0104723389857,2108,2015-01-03,Welterweight
20,Neil Magny,1548.1689209049816,1543,2016-03-19,Welterweight
20,Johny Hendricks,1531.691720586748,1093,2017-02-19,Middleweight
20,Thales Leites,1525.3429153798645,371,2018-09-22,Middleweight
20,James Irvin,1492.4248406356403,4510,2006-11-18,Light Heavyweight
20,Wilson Reis,1515.0554067430942,1381,2016-07-30,Flyweight
20,Matt Schnell,1489.7391371618378,1031,2017-04-22,Flyweight
20,Vicente Luque,1565.70762203083,1304,2016-09-24,Welterweight
20,Jonathan Wilson,1499.4249755856042,1466,2016-06-04,Light Heavyweight
20,Joachim Christensen,1489.523111929252,1285,2016-10-01,Light Heavyweight
20,Paul Craig,1510.3033829124342,1163,2016-12-17,Light Heavyweight
20,Jordan Johnson,1529.4160427775976,1132,2017-01-28,Light Heavyweight
20,Ion Cutelaba,1511.7968870939274,977,2017-06-10,Light Heavyweight
20,Rani Yahya,1499.8370079915007,890,2017-08-05,Bantamweight
20,Jussier Formiga,1530.4722667367266,1702,2015-11-21,Flyweight
20,Joseph Benavidez,1551.3071042511117,1197,2016-12-03,Flyweight
20,Wilson Reis,1505.6268208395954,861,2017-09-09,Flyweight
20,Sergio Pettis,1512.2259723658003,734,2017-12-02,Flyweight
20,TJ Dillashaw,1503.7198012157246,211,2019-01-19,Flyweight
20,Marlon Moraes,1502.481921713662,1,2019-06-08,Bantamweight
20,Matthew Riddle,1547.9334956334292,3312,2012-02-04,Welterweight
20,Richard Crunkilton,1490.053746344484,4793,2003-04-25,Lightweight
20,Josh Thomson,1503.7315144372205,4760,2004-01-31,Lightweight
20,Yves Edwards,1501.5005088701967,4748,2004-04-02,Lightweight
20,Joe Jordan,1489.740688830228,4569,2006-07-08,Catch Weight
20,Jamie Varner,1474.079161215073,4550,2006-08-26,Lightweight
20,Spencer Fisher,1507.8615110612843,4479,2007-01-25,Lightweight
20,Sean Sherk,1506.0851003938426,4390,2007-07-07,Lightweight
20,Marcus Aurelio,1470.569753895087,4160,2008-10-25,Lightweight
20,Tyson Griffin,1512.480690492353,3955,2009-09-19,Lightweight
20,Jordan Mein,1519.7231818485252,2484,2014-04-19,Welterweight
20,Tim Means,1523.5270223187772,2327,2014-07-26,Welterweight
20,Raquel Pennington,1501.2475284599846,2038,2015-02-28,Women's Bantamweight
20,Marion Reneau,1479.48673714772,1846,2015-07-15,Women's Bantamweight
20,Ronda Rousey,1512.5292474837113,1713,2015-11-14,Women's Bantamweight
20,Miesha Tate,1492.7977008550586,1555,2016-03-05,Women's Bantamweight
20,Valentina Shevchenko,1493.4749868449405,1384,2016-07-23,Women's Bantamweight
20,Megan Anderson,1489.7208985869065,501,2018-06-09,Women's Featherweight
20,Teruto Ishihara,1490.9255857439389,1370,2016-08-06,Featherweight
20,Keith Jardine,1521.8412421938685,4425,2007-05-26,Light Heavyweight
20,Thiago Silva,1511.745313698741,4334,2007-11-17,Light Heavyweight
20,James Irvin,1502.6484111252632,4270,2008-04-02,Light Heavyweight
20,Kevin Ferguson,1509.711399290595,3911,2009-12-05,Catch Weight
20,Rashad Coulter,1489.220447103619,293,2018-11-24,Light Heavyweight
20,John Teixeira,1489.4405595595783,3174,2012-06-23,Featherweight
20,Reuben Duran,1489.090728396077,3024,2012-12-15,Bantamweight
20,TJ Dillashaw,1513.6512735983843,2896,2013-04-20,Bantamweight
